,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
0,50022010,23799.0,Fermata 23799 - Pinerolo (bv. Carmagnola),,44.88654,7.3427,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23799&stoppingPointCtl:action:getTransits,0
1,50031010,23793.0,Fermata 23793 - Pinerolo (Macumba),,44.88775,7.35159,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23793&stoppingPointCtl:action:getTransits,0
2,50133013,,Pessinetto,,45.28945,7.40291,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=ST100&stoppingPointCtl:action:getTransits,0
3,50180035,13586.0,Fermata 13586 - Trana (borg. Moranda),,45.03295,7.43555,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13586&stoppingPointCtl:action:getTransits,0
4,50190016,23964.0,Fermata 23964 - Buttigliera (C.so Superga/str. degli Abay),,45.06643,7.44319,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23964&stoppingPointCtl:action:getTransits,0
5,50208017,23907.0,Fermata 23907 - Villarbasse (bv. Sangano),,45.04007,7.45438,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23907&stoppingPointCtl:action:getTransits,0
6,50209025,13239.0,Fermata 13239 - Caselette (C.so Susa 330),,45.09644,7.45492,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13239&stoppingPointCtl:action:getTransits,0
7,50211017,23708.0,Fermata 23708 - Piossasco (Marchile),,44.9846,7.45896,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23708&stoppingPointCtl:action:getTransits,0
8,50236020,23633.0,Fermata 23633 - Bruino (v. Volvera),,45.01897,7.47353,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23633&stoppingPointCtl:action:getTransits,0
9,50251014,13943.0,Fermata 13943 - Rosta (v. Ugie),,45.073,7.48089,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13943&stoppingPointCtl:action:getTransits,0
10,50267016,23224.0,Fermata 23224 - Caselette (v. Alpignano/C.so Susa),,45.10732,7.49344,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23224&stoppingPointCtl:action:getTransits,0
11,50277022,20119.0,Fermata 20119 - Rivalta (FIAT Rivalta-canc. 11),,44.99497,7.50058,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=20119&stoppingPointCtl:action:getTransits,0
12,50281020,20128.0,Fermata 20128 - Rivalta (FIAT Rivalta-canc. 9),,44.99559,7.50268,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=20128&stoppingPointCtl:action:getTransits,0
13,50282016,13880.0,Fermata 13880 - Corbiglia (str. Piai),,45.05273,7.50134,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13880&stoppingPointCtl:action:getTransits,0
14,50308032,4083.0,Fermata 4083 - PINEROLO,VIA I. MAGGIO N. 8,44.99999,7.51752,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=4083&stoppingPointCtl:action:getTransits,0
15,50351032,2762.0,Fermata 2762 - PHILIPS,V.MAZZINI N.73  ALPIGNANO,45.09564,7.52332,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2762&stoppingPointCtl:action:getTransits,0
16,50353026,2763.0,Fermata 2763 - ROBOTTI CAPOLINEA,P.ZZA ROBOTTI ALPIGNANO,45.09181,7.52381,5.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2763&stoppingPointCtl:action:getTransits,0
17,50372019,3192.0,Fermata 3192 - PIAVE,V. FREJUS FR. N.33,45.00691,7.532,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3192&stoppingPointCtl:action:getTransits,0
18,50396022,2525.0,Fermata 2525 - GANDHI,V.DI NANNI / V.GANDHI  ORBASSANO,45.0087,7.54548,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2525&stoppingPointCtl:action:getTransits,0
19,50405016,656.0,Fermata 656 - TAGLIAMENTO,CORSO FRANCIA N.175/C RIVOLI,45.07158,7.54818,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=656&stoppingPointCtl:action:getTransits,0
20,50412013,21926.0,Fermata 21926 - Ronco (Cimitero),,45.49395,7.54138,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=21926&stoppingPointCtl:action:getTransits,0
21,50461017,2951.0,Fermata 2951 - GONZOLE,STR.SAN LUIGI DOPO STR.PROV.PER BEINASCO ORBASSANO,45.02563,7.56782,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2951&stoppingPointCtl:action:getTransits,0
22,50611009,11898.0,Fermata 11898 - Pont (borg. Bausano),,45.43806,7.58567,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=11898&stoppingPointCtl:action:getTransits,0
23,50623010,2716.0,Fermata 2716 - CASSAGNA,STR.PROV.DRUENTO / STR.CASSAGNA DRUENTO,45.12323,7.59517,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2716&stoppingPointCtl:action:getTransits,0
24,50646017,1958.0,Fermata 1958 - CENNI,C.TORINO DOPO V.CENNI GRUGLIASCO,45.0645,7.60212,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=1958&stoppingPointCtl:action:getTransits,0
25,50648023,21892.0,Fermata 21892 - Pont (borg. Villanova),,45.42668,7.59314,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=21892&stoppingPointCtl:action:getTransits,0
26,50649021,2234.0,Fermata 2234 - CIMITERO SUD,V.BERTANI N.85/80,45.03217,7.60358,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2234&stoppingPointCtl:action:getTransits,0
27,50680015,5089.0,Fermata 5089 - PLAVA CAPOLINEA,V.PLAVA DOPO V. ANSELMETTI(C.29),45.02304,7.608,2.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=5089&stoppingPointCtl:action:getTransits,0
28,50716021,854.0,Fermata 854 - RIETI NORD,CORSO FRANCIA N.436,45.07415,7.60837,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=854&stoppingPointCtl:action:getTransits,0
29,50717013,1180.0,Fermata 1180 - LA MANTA C.23,V.LA MANTA CANC.23,45.02797,7.61155,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=1180&stoppingPointCtl:action:getTransits,0
30,50744016,11820.0,Fermata 11820 - Pont (Stazione),,45.42073,7.60538,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=11820&stoppingPointCtl:action:getTransits,0
31,50778020,1486.0,Fermata 1486 - DON BORIO CAPOLINEA,V.DON BORIO GRUGLIASCO,45.04435,7.61775,2.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=1486&stoppingPointCtl:action:getTransits,0
32,50850012,3345.0,Fermata 3345 - GIOTTO,V. PUCCINI DOPO V. GIOTTO VENARIA,45.11655,7.62047,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3345&stoppingPointCtl:action:getTransits,0
33,50019013,13302.0,Fermata 13302 - Caprie (Comune),,45.11855,7.33216,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13302&stoppingPointCtl:action:getTransits,0
34,50032011,23814.0,Fermata 23814 - Frossasco (P.za Roma),,44.93382,7.35067,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23814&stoppingPointCtl:action:getTransits,0
35,50058012,23769.0,Fermata 23769 - Frossasco (str. delle Moie),,44.92807,7.36891,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23769&stoppingPointCtl:action:getTransits,0
36,50072010,23615.0,Fermata 23615 - Giaveno (Dogali),,45.04071,7.37851,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23615&stoppingPointCtl:action:getTransits,0
37,50079009,13281.0,Fermata 13281 - Villardora (v. S.Ambrogio 63),,45.10979,7.38305,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13281&stoppingPointCtl:action:getTransits,0
38,50117014,13959.0,Fermata 13959 - Avigliana (P.za del Popolo),,45.07946,7.40163,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13959&stoppingPointCtl:action:getTransits,0
39,50142010,23257.0,Fermata 23257 - Rivera (CAEM),,45.11018,7.41445,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23257&stoppingPointCtl:action:getTransits,0
40,50152014,23356.0,Fermata 23356 - Ferriera (Teksid),,45.08311,7.42182,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23356&stoppingPointCtl:action:getTransits,0
41,50203026,13580.0,Fermata 13580 - Sangano (v. Pinerolo Susa 78),,45.02635,7.45231,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13580&stoppingPointCtl:action:getTransits,0
42,50213019,13958.0,Fermata 13958 - Rosta (v. Margrot),,45.06946,7.4577,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13958&stoppingPointCtl:action:getTransits,0
43,50215020,13577.0,Fermata 13577 - Sangano (Villa Augusta),,45.02268,7.46113,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13577&stoppingPointCtl:action:getTransits,0
44,50230036,23949.0,Fermata 23949 - Rosta (v. Marconi),,45.07036,7.47158,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23949&stoppingPointCtl:action:getTransits,0
45,50233027,23233.0,Fermata 23233 - Caselette (C.so Susa 231),,45.09938,7.47029,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23233&stoppingPointCtl:action:getTransits,0
46,50273044,13883.0,Fermata 13883 - Corbiglia (str. Casc.Tavolara),,45.05232,7.49755,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13883&stoppingPointCtl:action:getTransits,0
47,50302017,13877.0,Fermata 13877 - Rivoli (str. S.Maria),,45.05804,7.51108,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13877&stoppingPointCtl:action:getTransits,0
48,50336032,3146.0,Fermata 3146 - FRANCIA CAP.,C. FRANCIA DOPO V. DON MURIALDO RIVOLI,45.07038,7.52204,5.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3146&stoppingPointCtl:action:getTransits,0
49,50354013,23209.0,Fermata 23209 - Alpignano (P.za Robotti),,45.09195,7.52351,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23209&stoppingPointCtl:action:getTransits,0
50,50404016,2748.0,Fermata 2748 - SAN PANCRAZIO,V.SUSA FRONTE N.10 PIANEZZA,45.10303,7.5469,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2748&stoppingPointCtl:action:getTransits,0
51,50406023,2911.0,Fermata 2911 - GOZZANO,V.TORINO N.2 RIVALTA,45.00926,7.55019,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2911&stoppingPointCtl:action:getTransits,0
52,50424016,2916.0,Fermata 2916 - CIRCONVALLAZIONE,V.TORINO N.27 ORBASSANO,45.01234,7.55951,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2916&stoppingPointCtl:action:getTransits,0
53,50451016,897.0,Fermata 897 - ALPIGNANO,V. ALPIGNANO FR. N. 62  COLLEGNO,45.0832,7.56507,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=897&stoppingPointCtl:action:getTransits,0
54,50497014,3485.0,Fermata 3485 - MINGHETTI N.15,V. MINGHETTI N.15 COLLEGNO,45.07403,7.57263,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3485&stoppingPointCtl:action:getTransits,0
55,50510016,833.0,Fermata 833 - DELLA CROCE,V.VENARIA DOPO N.39/I  COLLEGNO,45.0939,7.57431,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=833&stoppingPointCtl:action:getTransits,0
56,50538016,2354.0,Fermata 2354 - CIMITERO,V.SAN LORENZO-CIMITERO COLLEGNO,45.0877,7.57952,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2354&stoppingPointCtl:action:getTransits,0
57,50548010,841.0,Fermata 841 - PASTRENGO EST,C. PASTRENGO FRONTE N. 10 COLLEGNO,45.07872,7.58118,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=841&stoppingPointCtl:action:getTransits,0
58,50585009,681.0,Fermata 681 - ALLAMANO N.47,C.ALLAMANO N.43  GRUGLIASCO,45.05231,7.59056,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=681&stoppingPointCtl:action:getTransits,0
59,50598012,2263.0,Fermata 2263 - PORTONE EST,V.GORINI / STR DEL PORTONE,45.04067,7.59247,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2263&stoppingPointCtl:action:getTransits,0
60,50601016,3460.0,Fermata 3460 - BORGARETTO N.18,STR. BORGARETTO DOPO N. 18,45.00721,7.59453,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3460&stoppingPointCtl:action:getTransits,0
61,50613017,14269.0,Fermata 14269 - Forno (Deposito GTT),,45.34553,7.58779,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=14269&stoppingPointCtl:action:getTransits,0
62,50627021,24341.0,Fermata 24341 - Forno (Maglio),,45.34308,7.59147,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=24341&stoppingPointCtl:action:getTransits,0
63,50673025,,Cirie',,45.2301,7.60246,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=ST370&stoppingPointCtl:action:getTransits,0
64,50694013,14585.0,Fermata 14585 - Cirie' (v. Torino/distr. Agip),,45.22727,7.60455,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=14585&stoppingPointCtl:action:getTransits,0
65,50725016,2126.0,Fermata 2126 - PLAVA C.31,V.PLAVA DOPO V.NEGARVILLE (CANC.31),45.02172,7.61224,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2126&stoppingPointCtl:action:getTransits,0
66,50054012,13290.0,Fermata 13290 - Novaretto (v. De Gasperi 99),,45.11499,7.36213,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13290&stoppingPointCtl:action:getTransits,0
67,50063012,13763.0,Fermata 13763 - Cumiana (San Giacomo),,44.94017,7.37388,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13763&stoppingPointCtl:action:getTransits,0
68,50111012,23735.0,Fermata 23735 - Cumiana (fraz. Neve),,44.95961,7.40348,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23735&stoppingPointCtl:action:getTransits,0
69,50141014,13598.0,Fermata 13598 - Trana (bv. Reano),,45.04099,7.41637,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13598&stoppingPointCtl:action:getTransits,0
70,50158020,23919.0,Fermata 23919 - Reano (v. Roma 24),,45.04894,7.42451,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23919&stoppingPointCtl:action:getTransits,0
71,50161020,13353.0,Fermata 13353 - Ferriera (C.so Susa 5/v. Gatta),,45.08332,7.42591,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13353&stoppingPointCtl:action:getTransits,0
72,50186013,13968.0,Fermata 13968 - Buttigliera (C.so Superga 7),,45.06652,7.43742,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13968&stoppingPointCtl:action:getTransits,0
73,50187017,13717.0,Fermata 13717 - Piossasco (bv. Combe),,44.97416,7.44312,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13717&stoppingPointCtl:action:getTransits,0
74,50296025,13329.0,Fermata 13329 - Rivoli (Corso Susa / Corso De Gasperi),,45.08073,7.50673,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13329&stoppingPointCtl:action:getTransits,0
75,50314017,4051.0,Fermata 4051 - GIAVENO,VIA GIAVENO N. 18 RIVALTA,45.01023,7.51756,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=4051&stoppingPointCtl:action:getTransits,0
76,50335019,2939.0,Fermata 2939 - SAN MASSIMO,V.MORIONDO / V.SAN GIUSTO RIVALTA,45.02464,7.52275,5.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2939&stoppingPointCtl:action:getTransits,0
77,50347022,2761.0,Fermata 2761 - PHILIPS,V.MAZZINI N.50  ALPIGNANO,45.09522,7.52319,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2761&stoppingPointCtl:action:getTransits,0
78,50376018,13672.0,Fermata 13672 - Orbassano (v. Parini),,45.00504,7.53428,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13672&stoppingPointCtl:action:getTransits,0
79,50426010,1145.0,Fermata 1145 - OSPEDALE SAN LUIGI CAPOLINEA,P.LE OSPEDALE SAN LUIGI  ORBASSANO,45.02818,7.55917,5.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=1145&stoppingPointCtl:action:getTransits,0
80,50427017,2947.0,Fermata 2947 - OSPEDALE SAN LUIGI,P.LE OSPEDALE SAN LUIGI ORBASSANO,45.02857,7.55959,5.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2947&stoppingPointCtl:action:getTransits,0
81,50429009,659.0,Fermata 659 - NOVALESA,C.FRANCIA / DOPO V. NOVALESA COLLEGNO,45.07196,7.55864,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=659&stoppingPointCtl:action:getTransits,0
82,50464017,824.0,Fermata 824 - TOGLIATTI,V.GIOVANNI XXIII / C.KENNEDY COLLEGNO,45.07908,7.56723,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=824&stoppingPointCtl:action:getTransits,0
83,50472016,2573.0,Fermata 2573 - OLEVANO N.87,V.OLEVANO N. 87  GRUGLIASCO,45.05889,7.56939,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2573&stoppingPointCtl:action:getTransits,0
84,50496014,3487.0,Fermata 3487 - CIMAROSA,V. MINGHETTI N.41/A COLLEGNO,45.07726,7.5723,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3487&stoppingPointCtl:action:getTransits,0
85,50524014,2952.0,Fermata 2952 - COLOMBO,STR.SAN LUIGI / V.BELLEZIA ORBASSANO,45.02865,7.57789,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2952&stoppingPointCtl:action:getTransits,0
86,50529011,2922.0,Fermata 2922 - DE NICOLA,STR.ORBASSANO FRONTE V DE NICOLA BEINASCO,45.01929,7.57937,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2922&stoppingPointCtl:action:getTransits,0
87,50567011,288.0,Fermata 288 - TORINO,STR.TORINO / V.TORINO  BEINASCO,45.02246,7.58657,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=288&stoppingPointCtl:action:getTransits,0
88,50581019,689.0,Fermata 689 - PORTONE OVEST,V.D.LIBERTA' / STR.D.PORTONE GRUGLIASCO,45.04467,7.58938,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=689&stoppingPointCtl:action:getTransits,0
89,50599016,2699.0,Fermata 2699 - FERMI,V. DE AMICIS PRIMA DI V. FERMI (COLLEGNO),45.07598,7.59097,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2699&stoppingPointCtl:action:getTransits,0
90,50672012,3491.0,Fermata 3491 - CAMERANA,STR. DELLA PRONDA FR. V. CAMERANA GRUGLIASCO,45.06452,7.60608,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3491&stoppingPointCtl:action:getTransits,0
91,50677016,24447.0,Fermata 24447 - Cirie' (Stazione),,45.23041,7.60273,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=24447&stoppingPointCtl:action:getTransits,0
92,50685023,298.0,Fermata 298 - ANSELMETTI,C.ORBASSANO / V.ANSELMETTI,45.02992,7.60787,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=298&stoppingPointCtl:action:getTransits,0
93,50707019,1121.0,Fermata 1121 - RIETI,STR DELLA PRONDA / V.RIETI GRUGLIASCO,45.06515,7.60959,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=1121&stoppingPointCtl:action:getTransits,0
94,50724020,1889.0,Fermata 1889 - PLAVA,V. NEGARVILLE DOPO V.PLAVA,45.02098,7.6125,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=1889&stoppingPointCtl:action:getTransits,0
95,50747023,2238.0,Fermata 2238 - ORBASSANO,STR DEL PORTONE FRONTE N.29,45.03215,7.61504,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2238&stoppingPointCtl:action:getTransits,0
96,50771018,3468.0,Fermata 3468 - ORBASSANO C.11,C. ORBASSANO PRIMA DI STR. DEL PORTONE,45.03232,7.61685,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3468&stoppingPointCtl:action:getTransits,0
97,50786011,2963.0,Fermata 2963 - SETTEMBRINI CANCELLO 19,C.SETTEMBRINI FRONTE CANCELLO 19,45.02989,7.61828,0.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2963&stoppingPointCtl:action:getTransits,0
98,50007008,23311.0,Fermata 23311 - Condove (v. Torino 58),,45.11061,7.31412,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23311&stoppingPointCtl:action:getTransits,0
99,50028011,13299.0,Fermata 13299 - Caprie (v.le Kennedy/v. San Michele),,45.11836,7.34037,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13299&stoppingPointCtl:action:getTransits,0
100,50077015,23612.0,Fermata 23612 - Trana (S.Bernardino-borg. Usseglio),,45.03933,7.38387,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23612&stoppingPointCtl:action:getTransits,0
101,50092014,23275.0,Fermata 23275 - Villardora (Pizzeria),,45.11763,7.38787,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23275&stoppingPointCtl:action:getTransits,0
102,50093013,13272.0,Fermata 13272 - Villardora (bv. Rubiana),,45.11821,7.38969,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13272&stoppingPointCtl:action:getTransits,0
103,50100014,23374.0,Fermata 23374 - Almese ( Malatrait I ),,45.12123,7.39268,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23374&stoppingPointCtl:action:getTransits,0
104,50112016,13603.0,Fermata 13603 - Trana (S.Bernardino-borg. Udritto),,45.03563,7.40165,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13603&stoppingPointCtl:action:getTransits,0
105,50119016,23362.0,Fermata 23362 - Avigliana (Corso Dora - Stazione),,45.08663,7.40159,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23362&stoppingPointCtl:action:getTransits,0
106,50193022,13583.0,Fermata 13583 - Sangano (Villaggio La Lucciola),,45.02952,7.44458,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13583&stoppingPointCtl:action:getTransits,0
107,50240020,13230.0,Fermata 13230 - Caselette (v. Almese/C.so Susa),,45.10357,7.47428,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13230&stoppingPointCtl:action:getTransits,0
108,50305017,13218.0,Fermata 13218 - Alpignano (v. Caselette-Stab. Philips),,45.10136,7.51331,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=13218&stoppingPointCtl:action:getTransits,0
109,50385020,23529.0,Fermata 23529 - Orbassano (nuova rotonda),,45.01025,7.53958,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=23529&stoppingPointCtl:action:getTransits,0
110,50393014,2752.0,Fermata 2752 - VALDELLATORRE,V.SUSA N.45 PIANEZZA,45.10319,7.54157,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2752&stoppingPointCtl:action:getTransits,0
111,50404015,2747.0,Fermata 2747 - SAN PANCRAZIO,V.SUSA N.10 PIANEZZA,45.10321,7.54673,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2747&stoppingPointCtl:action:getTransits,0
112,50408014,11925.0,Fermata 11925 - Ronco (bv. Forzo),,45.49226,7.53949,,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=11925&stoppingPointCtl:action:getTransits,0
113,50447014,3493.0,Fermata 3493 - TOGLIATTI,CORSO FRANCIA/CORSO TOGLIATTI COLLEGNO,45.07223,7.56356,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=3493&stoppingPointCtl:action:getTransits,0
114,50474022,2345.0,Fermata 2345 - ALLEGRI,V.PARTIGIANI / V.ALLEGRI COLLEGNO,45.09009,7.56935,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=2345&stoppingPointCtl:action:getTransits,0
115,50479015,671.0,Fermata 671 - OLEVANO,C.F.LLI CERVI / V.OLEVANO GRUGLIASCO,45.05901,7.57071,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=671&stoppingPointCtl:action:getTransits,0
116,50483023,672.0,Fermata 672 - OLEVANO,C.F.LLI CERVI DOPO V.OLEVANO GRUGLIASCO,45.05943,7.57098,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=672&stoppingPointCtl:action:getTransits,0
117,50508013,970.0,Fermata 970 - XXIV MAGGIO,CORSO FRANCIA / VIA XXIV MAGGIO COLLEGNO,45.07269,7.57409,3.0,http://www.5t.torino.it/5t/it/trasporto/arrivi-ricerca.jsp?shortName=970&stoppingPointCtl:action:getTransits,0
